taget,date,day,times,open,high,low,close,volume,MA.MA1,MA.MA2,MA.MA3,MA.MA4,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2,MACD.DIF,MACD.DEA,MACD.MACD
202306191338 , 2023/06/19 13:38,2023/6/19,13:38,2562.1,2563.77,2562.03,2563.25,20692,2563.37,2563.32,2561.23,2561.61,20692,17747,18172,0.67,0.43,0.47
202306191339 , 2023/06/19 13:39,2023/6/19,13:39,2562.84,2563.54,2562.73,2562.73,15349,2563.04,2563.42,2561.43,2561.59,15349,17939,17866,0.63,0.47,0.31
202306191340 , 2023/06/19 13:40,2023/6/19,13:40,2562.59,2563.46,2562.59,2563.46,19764,2562.84,2563.51,2561.62,2561.59,19764,18563,17986,0.64,0.51,0.28
202306191341 , 2023/06/19 13:41,2023/6/19,13:41,2563.07,2563.23,2562.11,2563.19,16322,2562.91,2563.38,2561.8,2561.58,16322,17555,17371,0.63,0.53,0.2
202306191342 , 2023/06/19 13:42,2023/6/19,13:42,2563.2,2563.63,2562.69,2563.63,17624,2563.25,2563.34,2562.09,2561.6,17624,17950,17658,0.65,0.55,0.19
202306191343 , 2023/06/19 13:43,2023/6/19,13:43,2563.67,2563.95,2563.16,2563.29,16179,2563.26,2563.31,2562.4,2561.62,16179,17048,17397,0.63,0.57,0.11
202306191344 , 2023/06/19 13:44,2023/6/19,13:44,2564.19,2564.87,2563.83,2564.61,21177,2563.64,2563.34,2562.75,2561.66,21177,18213,18076,0.71,0.6,0.22
202306191345 , 2023/06/19 13:45,2023/6/19,13:45,2564.33,2564.95,2564.17,2564.91,17377,2563.93,2563.38,2563.04,2561.72,17377,17736,18149,0.79,0.63,0.3
202306191346 , 2023/06/19 13:46,2023/6/19,13:46,2564.61,2565.43,2564.61,2565.23,18735,2564.33,2563.62,2563.33,2561.78,18735,18218,17887,0.87,0.68,0.37
202306191347 , 2023/06/19 13:47,2023/6/19,13:47,2565.35,2565.59,2564.83,2564.83,19438,2564.57,2563.91,2563.55,2561.83,19438,18581,18266,0.89,0.72,0.33
202306191348 , 2023/06/19 13:48,2023/6/19,13:48,2565,2565.53,2565,2565.18,14993,2564.95,2564.11,2563.71,2561.89,14993,18344,17696,0.92,0.76,0.32
202306191349 , 2023/06/19 13:49,2023/6/19,13:49,2565.1,2565.88,2565.1,2565.33,13270,2565.1,2564.37,2563.89,2561.95,13270,16763,17488,0.95,0.8,0.3
202306191350 , 2023/06/19 13:50,2023/6/19,13:50,2565.23,2565.24,2563.58,2563.58,17030,2564.83,2564.38,2563.95,2561.98,17030,16693,17215,0.82,0.8,0.03
202306191351 , 2023/06/19 13:51,2023/6/19,13:51,2563.74,2563.96,2562.47,2562.47,21304,2564.28,2564.31,2563.85,2561.99,21304,17207,17713,0.62,0.77,-0.29
202306191352 , 2023/06/19 13:52,2023/6/19,13:52,2562.16,2562.41,2561.11,2561.11,18252,2563.53,2564.05,2563.7,2561.98,18252,16970,17776,0.35,0.68,-0.67
202306191353 , 2023/06/19 13:53,2023/6/19,13:53,2561.54,2561.92,2561.29,2561.44,13145,2562.79,2563.87,2563.59,2561.98,13145,16600,17472,0.16,0.58,-0.84
202306191354 , 2023/06/19 13:54,2023/6/19,13:54,2561.7,2562.24,2561.58,2562.15,13563,2562.15,2563.62,2563.48,2561.99,13563,16659,16711,0.06,0.47,-0.82
202306191355 , 2023/06/19 13:55,2023/6/19,13:55,2562.24,2562.64,2561.67,2562.64,16328,2561.96,2563.4,2563.39,2562.01,16328,16518,16606,0.03,0.39,-0.71
202306191356 , 2023/06/19 13:56,2023/6/19,13:56,2562.41,2562.54,2561.83,2561.86,13364,2561.84,2563.06,2563.34,2562.01,13364,14930,16069,-0.06,0.3,-0.72
202306191357 , 2023/06/19 13:57,2023/6/19,13:57,2562.06,2562.34,2561.42,2561.86,17505,2561.99,2562.76,2563.34,2562.02,17505,14781,15875,-0.13,0.21,-0.68
202306191358 , 2023/06/19 13:58,2023/6/19,13:58,2561.74,2562.23,2561.43,2561.43,13681,2561.99,2562.39,2563.25,2562.02,13681,14888,15744,-0.22,0.12,-0.69
202306191359 , 2023/06/19 13:59,2023/6/19,13:59,2561.23,2561.48,2560.76,2561.48,11521,2561.85,2562,2563.18,2562.02,11521,14480,15569,-0.28,0.04,-0.65
202306191400 , 2023/06/19 14:00,2023/6/19,14:00,2561.05,2561.29,2560.85,2561.29,14584,2561.58,2561.77,2563.08,2561.99,14584,14131,15325,-0.34,-0.03,-0.62
202306191401 , 2023/06/19 14:01,2023/6/19,14:01,2561.11,2561.85,2560.66,2561.5,14229,2561.51,2561.68,2562.99,2562.01,14229,14304,14617,-0.37,-0.1,-0.54
202306191402 , 2023/06/19 14:02,2023/6/19,14:02,2561.37,2561.4,2559.89,2560.34,19848,2561.21,2561.6,2562.83,2562.01,19848,14773,14777,-0.48,-0.18,-0.6
202306191403 , 2023/06/19 14:03,2023/6/19,14:03,2559.99,2560.5,2559.76,2560.39,15386,2561,2561.49,2562.68,2561.98,15386,15114,15001,-0.55,-0.25,-0.61
202306191404 , 2023/06/19 14:04,2023/6/19,14:04,2560.26,2560.51,2559.82,2560.42,14852,2560.79,2561.32,2562.47,2561.95,14852,15780,15130,-0.61,-0.32,-0.57
202306191405 , 2023/06/19 14:05,2023/6/19,14:05,2560.08,2560.94,2560.08,2560.59,16342,2560.65,2561.12,2562.26,2561.91,16342,16131,15131,-0.63,-0.38,-0.48
202306191406 , 2023/06/19 14:06,2023/6/19,14:06,2560.72,2561.3,2560.34,2561.3,17511,2560.61,2561.06,2562.06,2561.89,17511,16788,15546,-0.58,-0.42,-0.31
202306191407 , 2023/06/19 14:07,2023/6/19,14:07,2561.26,2561.37,2560.9,2561.09,13747,2560.76,2560.98,2561.87,2561.88,13747,15568,15170,-0.55,-0.45,-0.2
202306191408 , 2023/06/19 14:08,2023/6/19,14:08,2561.22,2561.38,2560.25,2560.59,18808,2560.8,2560.9,2561.64,2561.86,18808,16252,15683,-0.56,-0.47,-0.18
202306191409 , 2023/06/19 14:09,2023/6/19,14:09,2560.7,2560.7,2560.05,2560.25,15240,2560.76,2560.78,2561.39,2561.82,15240,16330,16055,-0.59,-0.49,-0.19
202306191410 , 2023/06/19 14:10,2023/6/19,14:10,2560.08,2560.26,2559.82,2559.94,15401,2560.63,2560.64,2561.21,2561.78,15401,16141,16136,-0.63,-0.52,-0.22
202306191411 , 2023/06/19 14:11,2023/6/19,14:11,2559.87,2561.66,2559.55,2560.92,17925,2560.56,2560.58,2561.13,2561.74,17925,16224,16506,-0.58,-0.53,-0.09
202306191412 , 2023/06/19 14:12,2023/6/19,14:12,2560.87,2561.27,2560.66,2561,19315,2560.54,2560.65,2561.12,2561.73,19315,17338,16453,-0.53,-0.53,0.01
202306191413 , 2023/06/19 14:13,2023/6/19,14:13,2561.16,2561.24,2560.43,2561.13,15446,2560.65,2560.72,2561.11,2561.74,15446,16665,16459,-0.47,-0.52,0.1
202306191414 , 2023/06/19 14:14,2023/6/19,14:14,2561.37,2561.37,2560.51,2560.52,14239,2560.7,2560.73,2561.03,2561.72,14239,16465,16397,-0.46,-0.51,0.09
202306191415 , 2023/06/19 14:15,2023/6/19,14:15,2560.26,2561.27,2560.2,2561.07,16354,2560.93,2560.78,2560.95,2561.72,16354,16656,16399,-0.41,-0.49,0.15
202306191416 , 2023/06/19 14:16,2023/6/19,14:16,2561.02,2561.1,2560.69,2560.94,12432,2560.93,2560.74,2560.9,2561.72,12432,15557,15891,-0.38,-0.47,0.18
202306191417 , 2023/06/19 14:17,2023/6/19,14:17,2561.11,2561.24,2560.43,2560.54,15194,2560.84,2560.69,2560.84,2561.74,15194,14733,16035,-0.38,-0.45,0.14
202306191418 , 2023/06/19 14:18,2023/6/19,14:18,2560.9,2561.22,2560.46,2560.67,15359,2560.75,2560.7,2560.8,2561.76,15359,14716,15691,-0.36,-0.43,0.14
202306191419 , 2023/06/19 14:19,2023/6/19,14:19,2560.85,2560.92,2560.39,2560.39,13243,2560.72,2560.71,2560.74,2561.78,13243,14516,15491,-0.37,-0.42,0.1
202306191420 , 2023/06/19 14:20,2023/6/19,14:20,2560.32,2561.02,2560.26,2560.78,18892,2560.66,2560.8,2560.72,2561.8,18892,15024,15840,-0.34,-0.4,0.13
202306191421 , 2023/06/19 14:21,2023/6/19,14:21,2560.76,2561.55,2560.76,2561,13565,2560.68,2560.8,2560.69,2561.83,13565,15251,15404,-0.3,-0.38,0.17
202306191422 , 2023/06/19 14:22,2023/6/19,14:22,2561.2,2561.25,2560.38,2560.38,13331,2560.64,2560.74,2560.7,2561.87,13331,14878,14806,-0.31,-0.37,0.12
202306191423 , 2023/06/19 14:23,2023/6/19,14:23,2560.6,2560.63,2560.18,2560.4,14100,2560.59,2560.67,2560.7,2561.93,14100,14626,14671,-0.31,-0.36,0.09
202306191424 , 2023/06/19 14:24,2023/6/19,14:24,2560.72,2560.95,2560.33,2560.95,13968,2560.7,2560.71,2560.72,2561.98,13968,14771,14644,-0.27,-0.34,0.14
202306191425 , 2023/06/19 14:25,2023/6/19,14:25,2560.86,2560.87,2560.25,2560.25,15647,2560.6,2560.63,2560.71,2562,15647,14122,14573,-0.28,-0.33,0.09
202306191426 , 2023/06/19 14:26,2023/6/19,14:26,2560.32,2561.08,2560.32,2561.08,12382,2560.61,2560.64,2560.69,2562.03,12382,13886,14568,-0.23,-0.31,0.16
202306191427 , 2023/06/19 14:27,2023/6/19,14:27,2560.9,2561.11,2560.56,2560.56,12630,2560.65,2560.65,2560.67,2562.03,12630,13745,14312,-0.22,-0.29,0.13
202306191428 , 2023/06/19 14:28,2023/6/19,14:28,2560.98,2561.22,2560.55,2560.55,13234,2560.68,2560.63,2560.67,2562.01,13234,13572,14099,-0.22,-0.28,0.12
202306191429 , 2023/06/19 14:29,2023/6/19,14:29,2560.72,2561.28,2560.69,2560.82,14221,2560.65,2560.68,2560.69,2561.99,14221,13623,14197,-0.19,-0.26,0.14
202306191430 , 2023/06/19 14:30,2023/6/19,14:30,2560.51,2560.75,2559.95,2560.16,15448,2560.63,2560.61,2560.71,2561.95,15448,13583,13853,-0.22,-0.25,0.06
202306191431 , 2023/06/19 14:31,2023/6/19,14:31,2559.92,2561.35,2559.73,2561.13,21712,2560.64,2560.63,2560.72,2561.9,21712,15449,14667,-0.16,-0.23,0.14
202306191432 , 2023/06/19 14:32,2023/6/19,14:32,2561.08,2561.14,2559.4,2559.43,21208,2560.42,2560.53,2560.64,2561.82,21208,17165,15455,-0.25,-0.24,-0.03
202306191433 , 2023/06/19 14:33,2023/6/19,14:33,2559.41,2559.49,2558.62,2558.82,21925,2560.07,2560.38,2560.52,2561.74,21925,18903,16238,-0.36,-0.26,-0.21
202306191434 , 2023/06/19 14:34,2023/6/19,14:34,2558.35,2558.48,2557.85,2558.43,24866,2559.59,2560.12,2560.42,2561.64,24866,21032,17327,-0.48,-0.31,-0.35
202306191435 , 2023/06/19 14:35,2023/6/19,14:35,2558.58,2558.87,2558.24,2558.86,15231,2559.33,2559.98,2560.31,2561.55,15231,20988,17286,-0.53,-0.35,-0.37
202306191436 , 2023/06/19 14:36,2023/6/19,14:36,2558.41,2559.09,2558.41,2558.72,17405,2558.85,2559.75,2560.2,2561.48,17405,20127,17788,-0.58,-0.4,-0.37
202306191437 , 2023/06/19 14:37,2023/6/19,14:37,2558.84,2559.29,2558.48,2559.13,15865,2558.79,2559.6,2560.13,2561.43,15865,19058,18112,-0.58,-0.43,-0.29
202306191438 , 2023/06/19 14:38,2023/6/19,14:38,2559.37,2559.37,2558.9,2559.32,15035,2558.89,2559.48,2560.06,2561.37,15035,17680,18292,-0.55,-0.46,-0.19
202306191439 , 2023/06/19 14:39,2023/6/19,14:39,2559.37,2559.53,2559.03,2559.23,19653,2559.05,2559.32,2560,2561.31,19653,16638,18835,-0.53,-0.47,-0.12
202306191440 , 2023/06/19 14:40,2023/6/19,14:40,2559.72,2560.04,2559.51,2559.77,16584,2559.23,2559.28,2559.95,2561.25,16584,16908,18948,-0.47,-0.47,0
202306191441 , 2023/06/19 14:41,2023/6/19,14:41,2559.57,2560.32,2559.44,2560.32,18060,2559.55,2559.2,2559.92,2561.2,18060,17039,18583,-0.37,-0.45,0.16
202306191442 , 2023/06/19 14:42,2023/6/19,14:42,2560.21,2560.84,2559.59,2559.59,15440,2559.65,2559.22,2559.88,2561.13,15440,16954,18006,-0.35,-0.43,0.17
202306191443 , 2023/06/19 14:43,2023/6/19,14:43,2559.79,2560.11,2559.28,2559.61,16664,2559.7,2559.3,2559.84,2561.07,16664,17280,17480,-0.32,-0.41,0.17
202306191444 , 2023/06/19 14:44,2023/6/19,14:44,2559.68,2560.09,2559.35,2559.35,15159,2559.73,2559.39,2559.76,2560.98,15159,16381,16510,-0.32,-0.39,0.14
202306191445 , 2023/06/19 14:45,2023/6/19,14:45,2559.43,2559.83,2559.38,2559.7,17746,2559.71,2559.47,2559.73,2560.9,17746,16614,16761,-0.29,-0.37,0.16
202306191446 , 2023/06/19 14:46,2023/6/19,14:46,2559.85,2560.29,2559.68,2559.83,25827,2559.62,2559.59,2559.67,2560.81,25827,18167,17603,-0.25,-0.35,0.19
202306191447 , 2023/06/19 14:47,2023/6/19,14:47,2559.69,2560.12,2559.66,2559.94,23393,2559.69,2559.67,2559.64,2560.73,23393,19758,18356,-0.21,-0.32,0.22
202306191448 , 2023/06/19 14:48,2023/6/19,14:48,2559.82,2560.68,2559.82,2560.66,24033,2559.9,2559.8,2559.64,2560.65,24033,21232,19256,-0.11,-0.28,0.33
202306191449 , 2023/06/19 14:49,2023/6/19,14:49,2560.43,2560.9,2560.19,2560.27,25210,2560.08,2559.9,2559.61,2560.57,25210,23242,19812,-0.07,-0.24,0.33
202306191450 , 2023/06/19 14:50,2023/6/19,14:50,2560.8,2561.08,2560.29,2560.77,24316,2560.29,2560,2559.64,2560.52,24316,24556,20585,0,-0.19,0.38
202306191451 , 2023/06/19 14:51,2023/6/19,14:51,2560.51,2560.97,2560.22,2560.97,23166,2560.52,2560.07,2559.64,2560.49,23166,24024,21095,0.08,-0.14,0.43
202306191452 , 2023/06/19 14:52,2023/6/19,14:52,2560.75,2560.96,2560.48,2560.95,28863,2560.72,2560.2,2559.71,2560.49,28863,25118,22438,0.13,-0.08,0.43
202306191453 , 2023/06/19 14:53,2023/6/19,14:53,2560.69,2561.5,2560.62,2561.44,24601,2560.88,2560.39,2559.84,2560.49,24601,25231,23231,0.21,-0.02,0.47
202306191454 , 2023/06/19 14:54,2023/6/19,14:54,2561.34,2561.6,2560.9,2561.24,24541,2561.07,2560.58,2559.98,2560.48,24541,25097,24170,0.26,0.03,0.45
202306191455 , 2023/06/19 14:55,2023/6/19,14:55,2561.37,2561.79,2561.21,2561.21,25715,2561.16,2560.73,2560.1,2560.45,25715,25377,24967,0.29,0.09,0.41
202306191456 , 2023/06/19 14:56,2023/6/19,14:56,2561.42,2561.67,2561.15,2561.67,27800,2561.3,2560.91,2560.25,2560.45,27800,26304,25164,0.35,0.14,0.42
202306191457 , 2023/06/19 14:57,2023/6/19,14:57,2561.3,2561.89,2560.98,2561.52,31181,2561.42,2561.07,2560.37,2560.44,31181,26768,25943,0.38,0.19,0.38
202306191458 , 2023/06/19 14:58,2023/6/19,14:58,2561.85,2561.85,2561.45,2561.45,2644,2561.42,2561.15,2560.47,2560.44,2644,22376,23804,0.39,0.23,0.33
202306191459 , 2023/06/19 14:59,2023/6/19,14:59,2561.45,2561.45,2561.45,2561.45,0,2561.46,2561.27,2560.59,2560.44,0,17468,21283,0.39,0.26,0.27
202306191500 , 2023/06/19 15:00,2023/6/19,15:00,2561.33,2561.33,2560.53,2560.53,54678,2561.32,2561.24,2560.62,2560.43,54678,23261,24319,0.32,0.27,0.1
202306200931 , 2023/06/20 09:31,2023/6/20,9:31,2558.1,2558.1,2549.8,2551.63,116047,2559.32,2560.31,2560.19,2560.27,116047,40910,33607,-0.45,0.13,-1.16
202306200932 , 2023/06/20 09:32,2023/6/20,9:32,2552.8,2556.59,2550.82,2554.52,50637,2557.92,2559.67,2559.94,2560.17,50637,44801,35784,-0.82,-0.06,-1.51
202306200933 , 2023/06/20 09:33,2023/6/20,9:33,2554.72,2555.28,2552.96,2554.75,40125,2556.58,2559,2559.69,2560.08,40125,52297,37337,-1.08,-0.27,-1.63
202306200934 , 2023/06/20 09:34,2023/6/20,9:34,2554.62,2558.03,2554.62,2558.03,41356,2555.89,2558.68,2559.63,2560.04,41356,60569,39018,-1.01,-0.42,-1.19
202306200935 , 2023/06/20 09:35,2023/6/20,9:35,2558.1,2560.99,2558.1,2560.99,37627,2555.98,2558.65,2559.69,2560.04,37627,57158,40210,-0.71,-0.47,-0.47
202306200936 , 2023/06/20 09:36,2023/6/20,9:36,2560.75,2564.22,2560.75,2561.81,43258,2558.02,2558.67,2559.79,2560.05,43258,42601,41755,-0.4,-0.46,0.12
202306200937 , 2023/06/20 09:37,2023/6/20,9:37,2561.7,2563.51,2561.57,2563.22,38106,2559.76,2558.84,2559.95,2560.09,38106,40094,42448,-0.04,-0.38,0.67
202306200938 , 2023/06/20 09:38,2023/6/20,9:38,2563.4,2564.31,2562.53,2562.77,42481,2561.36,2558.97,2560.06,2560.12,42481,40566,46432,0.21,-0.26,0.93
202306200939 , 2023/06/20 09:39,2023/6/20,9:39,2563.01,2563.57,2561.33,2563.57,39209,2562.47,2559.18,2560.22,2560.18,39209,40136,50352,0.46,-0.11,1.15
202306200940 , 2023/06/20 09:40,2023/6/20,9:40,2563.17,2564.54,2562.83,2564.32,49755,2563.14,2559.56,2560.4,2560.25,49755,42562,49860,0.72,0.05,1.33
202306200941 , 2023/06/20 09:41,2023/6/20,9:41,2564.16,2564.16,2560.81,2561.14,44876,2563,2560.51,2560.41,2560.25,44876,42885,42743,0.65,0.17,0.96
202306200942 , 2023/06/20 09:42,2023/6/20,9:42,2560.78,2560.91,2560.15,2560.3,31665,2562.42,2561.09,2560.38,2560.24,31665,41597,40846,0.53,0.24,0.57
202306200943 , 2023/06/20 09:43,2023/6/20,9:43,2560.05,2560.83,2559.73,2559.74,32992,2561.81,2561.59,2560.29,2560.22,32992,39699,40133,0.38,0.27,0.22
202306200944 , 2023/06/20 09:44,2023/6/20,9:44,2559.45,2559.91,2557.84,2559.27,40038,2560.95,2561.71,2560.19,2560.2,40038,39865,40001,0.22,0.26,-0.07
202306200945 , 2023/06/20 09:45,2023/6/20,9:45,2559.24,2562.62,2558.83,2561.15,44107,2560.32,2561.73,2560.19,2560.2,44107,38736,40649,0.25,0.26,-0.02
202306200946 , 2023/06/20 09:46,2023/6/20,9:46,2561.24,2561.37,2558.14,2558.14,28359,2559.72,2561.36,2560.01,2560.15,28359,35432,39159,0.02,0.21,-0.38
202306200947 , 2023/06/20 09:47,2023/6/20,9:47,2558.36,2558.36,2557.21,2557.56,34349,2559.17,2560.8,2559.82,2560.1,34349,35969,38783,-0.2,0.13,-0.66
202306200948 , 2023/06/20 09:48,2023/6/20,9:48,2557.68,2558.12,2556.75,2557.47,31257,2558.72,2560.27,2559.62,2560.05,31257,35622,37661,-0.38,0.03,-0.81
202306200949 , 2023/06/20 09:49,2023/6/20,9:49,2557.3,2557.82,2556.59,2557.76,32931,2558.42,2559.69,2559.43,2560.01,32931,34201,37033,-0.49,-0.07,-0.83
202306200950 , 2023/06/20 09:50,2023/6/20,9:50,2558.19,2559.66,2558.19,2559.5,32376,2558.09,2559.2,2559.38,2559.99,32376,31854,35295,-0.43,-0.15,-0.57
202306200951 , 2023/06/20 09:51,2023/6/20,9:51,2559.51,2561.2,2559.51,2560.19,43961,2558.5,2559.11,2559.81,2559.97,43961,34975,35204,-0.33,-0.18,-0.29
202306200952 , 2023/06/20 09:52,2023/6/20,9:52,2560.32,2560.71,2560.24,2560.29,26871,2559.04,2559.11,2560.1,2559.97,26871,33479,34724,-0.24,-0.19,-0.08
202306200953 , 2023/06/20 09:53,2023/6/20,9:53,2560.22,2561.56,2559.87,2559.87,27100,2559.52,2559.12,2560.35,2559.96,27100,32648,34135,-0.19,-0.19,0
202306200954 , 2023/06/20 09:54,2023/6/20,9:54,2559.22,2559.42,2558.16,2558.8,24201,2559.73,2559.07,2560.39,2559.93,24201,30902,32551,-0.24,-0.2,-0.08
202306200955 , 2023/06/20 09:55,2023/6/20,9:55,2558.89,2560.33,2558.89,2559.03,26237,2559.64,2558.86,2560.29,2559.91,26237,29674,30764,-0.26,-0.22,-0.09
202306200956 , 2023/06/20 09:56,2023/6/20,9:56,2558.85,2559,2557.47,2557.52,22075,2559.1,2558.8,2560.08,2559.85,22075,25297,30136,-0.39,-0.25,-0.29
202306200957 , 2023/06/20 09:57,2023/6/20,9:57,2557.67,2558.87,2557.63,2558.25,21310,2558.69,2558.87,2559.83,2559.81,21310,24185,28832,-0.43,-0.29,-0.29
202306200958 , 2023/06/20 09:58,2023/6/20,9:58,2558.09,2560.28,2558.05,2560.13,26694,2558.75,2559.13,2559.7,2559.8,26694,24103,28376,-0.31,-0.29,-0.04
202306200959 , 2023/06/20 09:59,2023/6/20,9:59,2560.12,2560.24,2558.69,2559.02,23484,2558.79,2559.26,2559.47,2559.77,23484,23960,27431,-0.3,-0.29,-0.01
202306201000 , 2023/06/20 10:00,2023/6/20,10:00,2558.67,2558.87,2558.04,2558.61,22643,2558.71,2559.17,2559.19,2559.74,22643,23241,26458,-0.32,-0.3,-0.04
202306201001 , 2023/06/20 10:01,2023/6/20,10:01,2558.71,2559.49,2558.16,2559.44,25253,2559.09,2559.1,2559.1,2559.72,25253,23877,24587,-0.27,-0.29,0.05
202306201002 , 2023/06/20 10:02,2023/6/20,10:02,2559.21,2561.1,2559.1,2560.2,28435,2559.48,2559.09,2559.1,2559.73,28435,25302,24743,-0.16,-0.27,0.21
202306201003 , 2023/06/20 10:03,2023/6/20,10:03,2560.2,2560.44,2559.79,2560.19,23976,2559.49,2559.12,2559.12,2559.75,23976,24758,24431,-0.08,-0.23,0.3
202306201004 , 2023/06/20 10:04,2023/6/20,10:04,2560.27,2561.75,2560.13,2561.44,23757,2559.98,2559.38,2559.23,2559.8,23757,24813,24386,0.09,-0.16,0.51
202306201005 , 2023/06/20 10:05,2023/6/20,10:05,2560.9,2561.17,2558.89,2558.89,25555,2560.03,2559.37,2559.11,2559.8,25555,25395,24318,0.02,-0.13,0.29
202306201006 , 2023/06/20 10:06,2023/6/20,10:06,2558.8,2559.07,2557.84,2558.13,23319,2559.77,2559.43,2559.11,2559.79,23319,25008,24443,-0.1,-0.12,0.04
202306201007 , 2023/06/20 10:07,2023/6/20,10:07,2557.75,2557.75,2556.76,2556.76,29491,2559.08,2559.28,2559.07,2559.75,29491,25220,25261,-0.3,-0.16,-0.29
202306201008 , 2023/06/20 10:08,2023/6/20,10:08,2556.83,2557.35,2555.79,2555.86,28756,2558.22,2558.85,2558.99,2559.7,28756,26176,25467,-0.53,-0.23,-0.59
202306201009 , 2023/06/20 10:09,2023/6/20,10:09,2555.91,2556.27,2555.19,2555.91,24471,2557.11,2558.54,2558.9,2559.64,24471,26318,25566,-0.7,-0.33,-0.74
202306201010 , 2023/06/20 10:10,2023/6/20,10:10,2555.7,2556.54,2555.54,2556.13,24575,2556.56,2558.29,2558.73,2559.58,24575,26122,25759,-0.8,-0.42,-0.76
202306201011 , 2023/06/20 10:11,2023/6/20,10:11,2555.99,2556.82,2555.99,2556.69,27326,2556.27,2558.02,2558.56,2559.52,27326,26924,25966,-0.83,-0.5,-0.66
202306201012 , 2023/06/20 10:12,2023/6/20,10:12,2556.46,2556.55,2555.67,2555.84,27364,2556.09,2557.58,2558.34,2559.46,27364,26498,25859,-0.91,-0.58,-0.65
202306201013 , 2023/06/20 10:13,2023/6/20,10:13,2555.85,2556.31,2554.96,2555.19,23743,2555.95,2557.08,2558.1,2559.38,23743,25496,25836,-1.02,-0.67,-0.69
202306201014 , 2023/06/20 10:14,2023/6/20,10:14,2555.25,2555.27,2554.48,2554.74,23245,2555.72,2556.41,2557.9,2559.31,23245,25251,25785,-1.12,-0.76,-0.72
202306201015 , 2023/06/20 10:15,2023/6/20,10:15,2554.61,2554.83,2553.7,2554.07,20507,2555.31,2555.93,2557.65,2559.21,20507,24437,25280,-1.25,-0.86,-0.78
202306201016 , 2023/06/20 10:16,2023/6/20,10:16,2554.13,2554.13,2552.99,2552.99,29114,2554.57,2555.42,2557.42,2559.1,29114,24795,25859,-1.42,-0.97,-0.89
202306201017 , 2023/06/20 10:17,2023/6/20,10:17,2552.83,2553.73,2552.71,2553.73,23628,2554.14,2555.11,2557.2,2558.99,23628,24047,25273,-1.47,-1.07,-0.81
202306201018 , 2023/06/20 10:18,2023/6/20,10:18,2553.46,2553.74,2552.81,2553.39,19085,2553.78,2554.87,2556.86,2558.87,19085,23116,24306,-1.53,-1.16,-0.73
202306201019 , 2023/06/20 10:19,2023/6/20,10:19,2553.26,2555.41,2553.1,2554.88,22394,2553.81,2554.76,2556.65,2558.78,22394,22946,24098,-1.44,-1.22,-0.44
202306201020 , 2023/06/20 10:20,2023/6/20,10:20,2555.14,2555.14,2553.09,2553.71,17701,2553.74,2554.52,2556.41,2558.67,17701,22384,23411,-1.44,-1.26,-0.36
202306201021 , 2023/06/20 10:21,2023/6/20,10:21,2553.66,2554,2552.69,2553.07,19683,2553.76,2554.16,2556.09,2558.53,19683,20498,22646,-1.48,-1.3,-0.35
202306201022 , 2023/06/20 10:22,2023/6/20,10:22,2552.77,2552.84,2552.39,2552.39,17882,2553.49,2553.82,2555.7,2558.39,17882,19349,21698,-1.54,-1.35,-0.38
202306201023 , 2023/06/20 10:23,2023/6/20,10:23,2552.54,2552.64,2551.94,2552.32,15956,2553.27,2553.53,2555.31,2558.24,15956,18723,20920,-1.59,-1.4,-0.37
202306201024 , 2023/06/20 10:24,2023/6/20,10:24,2552.32,2553.26,2552.31,2553.26,16995,2552.95,2553.38,2554.9,2558.11,16995,17643,20295,-1.52,-1.42,-0.2
202306201025 , 2023/06/20 10:25,2023/6/20,10:25,2553.18,2553.48,2552.89,2553.35,16347,2552.88,2553.31,2554.62,2557.98,16347,17373,19879,-1.45,-1.43,-0.04
202306201026 , 2023/06/20 10:26,2023/6/20,10:26,2553.1,2553.39,2552.58,2552.58,18020,2552.78,2553.27,2554.34,2557.82,18020,17040,18769,-1.44,-1.43,-0.02
202306201027 , 2023/06/20 10:27,2023/6/20,10:27,2552.87,2553.05,2552.31,2552.89,18819,2552.88,2553.18,2554.15,2557.68,18819,17227,18288,-1.39,-1.42,0.07
202306201028 , 2023/06/20 10:28,2023/6/20,10:28,2553.11,2553.17,2552.27,2552.51,16780,2552.92,2553.1,2553.98,2557.53,16780,17392,18058,-1.36,-1.41,0.09
202306201029 , 2023/06/20 10:29,2023/6/20,10:29,2552.65,2552.84,2552.38,2552.65,16346,2552.8,2552.87,2553.82,2557.38,16346,17262,17453,-1.32,-1.39,0.15
202306201030 , 2023/06/20 10:30,2023/6/20,10:30,2552.85,2552.95,2552.31,2552.52,17259,2552.63,2552.75,2553.64,2557.25,17259,17445,17409,-1.28,-1.37,0.19
202306201031 , 2023/06/20 10:31,2023/6/20,10:31,2552.82,2554.48,2552.77,2553.41,22735,2552.8,2552.79,2553.47,2557.28,22735,18388,17714,-1.16,-1.33,0.34
202306201032 , 2023/06/20 10:32,2023/6/20,10:32,2553.54,2553.87,2553.1,2553.39,14328,2552.9,2552.89,2553.35,2557.26,14328,17490,17359,-1.06,-1.27,0.44
202306201033 , 2023/06/20 10:33,2023/6/20,10:33,2553.87,2553.87,2552.9,2553.81,18338,2553.16,2553.04,2553.28,2557.25,18338,17801,17597,-0.93,-1.2,0.55
